Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Details,Event Type,Location,Dining Option,Customer ID,Customer Name,Customer Reference ID
04/09/18,18:26:46,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,tFM6Wvpxa7MH81aLW7Vez0peV,TUmAY00lKoclrH00WLMALQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/tFM6Wvpxa7MH81aLW7Vez0peV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,18:21:39,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,vILd2aykrYFz2jWCMTP4SCveV,VB4shJVwPDiyrRa1gVVALQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/vILd2aykrYFz2jWCMTP4SCveV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,18:19:49,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,PENRf9eLgCtDG1fyClH4fw4eV,59nfUF3e1VRO6tW57E37JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/PENRf9eLgCtDG1fyClH4fw4eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,18:15:40,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,nEXVji5kSHg4T0T20F4OF9zeV,z4MEVHZHklCURxlu2dUDLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/nEXVji5kSHg4T0T20F4OF9zeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,16:29:14,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,hxbXjTs3obrS9svOlMfzIVpeV,F5GPn7KknWUvf1W4cWzFKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/hxbXjTs3obrS9svOlMfzIVpeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,16:14:57,Eastern Time (US & Canada),Drinks,Energy Drinks,1.0,Small,"","",$1.75,$0.00,$1.75,$0.00,ncZKgKNy4ybJDlvyQiuCUl5eV,83FdCer1BwN4q14ml9OzGzMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/ncZKgKNy4ybJDlvyQiuCUl5eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,16:14:57,Eastern Time (US & Canada),Chocolate & Candy,Pocky,1.0,Chocolate,"","",$2.00,$0.00,$2.00,$0.00,ncZKgKNy4ybJDlvyQiuCUl5eV,83FdCer1BwN4q14ml9OzGzMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/ncZKgKNy4ybJDlvyQiuCUl5eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,16:12:57,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,xLWkXurhDpEjRjdKa745NtxeV,k03ca4C7fFNH9jmiIG1HFzMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/xLWkXurhDpEjRjdKa745NtxeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,16:05:45,Eastern Time (US & Canada),Drinks,Juice Box,1.0,Regular,"","",$0.75,$0.00,$0.75,$0.00,rip521I0zrOG9sEHcPruqVseV,lFOSgEVF5XGJ4AvrLuDdquMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/rip521I0zrOG9sEHcPruqVseV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,16:05:45,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,rip521I0zrOG9sEHcPruqVseV,lFOSgEVF5XGJ4AvrLuDdquMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/rip521I0zrOG9sEHcPruqVseV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,16:05:45,Eastern Time (US & Canada),Snacks,Chips,1.0,"","","",$1.00,$0.00,$1.00,$0.00,rip521I0zrOG9sEHcPruqVseV,lFOSgEVF5XGJ4AvrLuDdquMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/rip521I0zrOG9sEHcPruqVseV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,15:56:26,Eastern Time (US & Canada),Drinks,Jarritos,1.0,Mango,"","",$2.00,$0.00,$2.00,$0.00,V5aP95kT47no1Z23lknXbweeV,LslkUnK8oDoreFwsUzyrTsMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/V5aP95kT47no1Z23lknXbweeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,15:53:46,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,zehFNPzxuofoprtGTe7V7XgeV,j6pqIUUhGI9FUBJ7Rjw4KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/zehFNPzxuofoprtGTe7V7XgeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,15:53:00,Eastern Time (US & Canada),None,Gum,1.0,Regular Price,"","",$1.25,$0.00,$1.25,$0.00,FXnQTxfv9WWRmBLpU5cCoqzeV,Y7tkkVi0VArLe84WfL1mrtMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/FXnQTxfv9WWRmBLpU5cCoqzeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,15:53:00,Eastern Time (US & Canada),Drinks,Pop,3.0,"Classic, 355ml","","",$3.00,$0.00,$3.00,$0.00,FXnQTxfv9WWRmBLpU5cCoqzeV,Y7tkkVi0VArLe84WfL1mrtMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/FXnQTxfv9WWRmBLpU5cCoqzeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,15:31:48,Eastern Time (US & Canada),Drinks,Jarritos,1.0,Mango,"","",$2.00,$0.00,$2.00,$0.00,TwsOfHW59fKzGOMhIK8um7yeV,lbnF6meb7kLdm3p2qpvvKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/TwsOfHW59fKzGOMhIK8um7yeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,15:25:52,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,XqCHrgNadinjAgZLitPXIaleV,CVqf07Y5JJyYtPoFASQ4HuMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/XqCHrgNadinjAgZLitPXIaleV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,15:21:51,Eastern Time (US & Canada),Drinks,Perrier (Glass Bottle),1.0,Regular Price,"","",$1.50,$0.00,$1.50,$0.00,vMlxua7TMd2wgh1io4Yqf94eV,xEm8y2fKn4pjzRdGElLXIxMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/vMlxua7TMd2wgh1io4Yqf94eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,15:09:12,Eastern Time (US & Canada),Chocolate & Candy,Maynards,1.0,Regular,"","",$1.50,$0.00,$1.50,$0.00,fILJbXh8o4sO8cnOFHEn5ZAfV,HoZDc4rlwdjrKcTXn0DGKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/fILJbXh8o4sO8cnOFHEn5ZAfV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,15:08:20,Eastern Time (US & Canada),Chocolate & Candy,Chocolates,1.0,"","","",$1.50,$0.00,$1.50,$0.00,XGchL3HtMtPflhevk2AMAfzeV,hmzvqnVnuiCFzYGTqBGhDyMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/XGchL3HtMtPflhevk2AMAfzeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,14:54:26,Eastern Time (US & Canada),Chocolate & Candy,Maynards,1.0,Regular,"","",$1.50,$0.00,$1.50,$0.00,lpkEomFdezXz3GxHpNumqileV,wrOr2UG5WYChqlkdx5BSBwMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/lpkEomFdezXz3GxHpNumqileV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,14:15:10,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,tpIveb5NFHOHhzXywqnoaJgeV,9Ja85owVSt3g7SL84fmfLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/tpIveb5NFHOHhzXywqnoaJgeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,13:48:24,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,lDrFqAICqwRCGzQI60I5QT0eV,3gzGdFn7SGipkqpHzXFrKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/lDrFqAICqwRCGzQI60I5QT0eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,12:55:41,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,9zXm2lEnEsnFAdHBTZsJMjqeV,Ol7hA8dNQtqYLo3p8WPfRwMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/9zXm2lEnEsnFAdHBTZsJMjqeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,11:54:03,Eastern Time (US & Canada),None,Pepperoni sticks,1.0,Single,"","",$1.50,$0.00,$1.50,$0.00,D8UvET7u3iNzxTa4hjx460leV,bdfQizIxRLBcPTG1XlMmovMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/D8UvET7u3iNzxTa4hjx460leV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,11:44:06,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,rgyesWrVjic2YVL9VD3qKxreV,P4RwWGixzQ8guibeKzjGLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/rgyesWrVjic2YVL9VD3qKxreV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,11:40:40,Eastern Time (US & Canada),Drinks,Jarritos,1.0,Mango,"","",$2.00,$0.00,$2.00,$0.00,fi2wDZlKAenJGwJITriVBH4eV,DkI9lgtx276KN8LFPe3mLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/fi2wDZlKAenJGwJITriVBH4eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,11:40:40,Eastern Time (US & Canada),Snacks,Chips,1.0,"","","",$1.00,$0.00,$1.00,$0.00,fi2wDZlKAenJGwJITriVBH4eV,DkI9lgtx276KN8LFPe3mLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/fi2wDZlKAenJGwJITriVBH4eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/09/18,09:09:33,Eastern Time (US & Canada),None,Gum,1.0,Regular Price,"","",$1.25,$0.00,$1.25,$0.00,ZtRWlpxQWYCKyZ7g0Etjwj7eV,gQcwVSnD6cgJmro7oMWSUvMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/ZtRWlpxQWYCKyZ7g0Etjwj7eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/08/18,19:40:49,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,72LbGIS3yNjZOHxJdoMzJzqeV,nEVWmhCzyPvanJTjxeZiKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/72LbGIS3yNjZOHxJdoMzJzqeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/08/18,19:23:24,Eastern Time (US & Canada),Drinks,Perrier (Glass Bottle),1.0,Regular Price,"","",$1.50,$0.00,$1.50,$0.00,Tqxwkiy4wYkFf9UsAducexgeV,XJIQKpPegbs6maDCcJlm1wMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/Tqxwkiy4wYkFf9UsAducexgeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/08/18,18:39:19,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,hRnfGm8NLD5XjdGH9Fj1KzheV,EcnaQLvTLFfQS170M6nUytMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/hRnfGm8NLD5XjdGH9Fj1KzheV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/08/18,18:39:11,Eastern Time (US & Canada),Drinks,Pop,5.0,"Classic, 355ml","","",$5.00,$0.00,$5.00,$0.00,Lcu920uiBckDw37joKISaooeV,t7LKnIHRXqMc68UukEuELQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/Lcu920uiBckDw37joKISaooeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/08/18,18:25:16,Eastern Time (US & Canada),Chocolate & Candy,Chocolates,2.0,"","","",$3.00,$0.00,$3.00,$0.00,l1wlz2CLggfdKcvPZAxIGFleV,8pGysLFiaqr6SvL7TRfjFuMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/l1wlz2CLggfdKcvPZAxIGFleV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/08/18,18:19:01,Eastern Time (US & Canada),None,Gum,1.0,Regular Price,"","",$1.25,$0.00,$1.25,$0.00,XqE0tKNXPhClkwnYXluqZcleV,v8Jdpo4FOwp54BLCIDr0KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/XqE0tKNXPhClkwnYXluqZcleV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/08/18,18:12:30,Eastern Time (US & Canada),Drinks,Perrier (Glass Bottle),2.0,Regular Price,"","",$3.00,$0.00,$3.00,$0.00,3w51F5vIN47WJG85g0lEPL5eV,WkT58hqeEdq3MxT5oTBbGyMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/3w51F5vIN47WJG85g0lEPL5eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/08/18,18:12:12,Eastern Time (US & Canada),Chocolate & Candy,Skittles,1.0,Regular,"","",$1.50,$0.00,$1.50,$0.00,74CCoCUW9maBIUhRrMcpd4keV,5HMH0ZadwY4oOwiPsKK4KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/74CCoCUW9maBIUhRrMcpd4keV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/08/18,18:05:36,Eastern Time (US & Canada),Chocolate & Candy,Maynards,1.0,Regular,"","",$1.50,$0.00,$1.50,$0.00,pDKrxK2EzMikiMdUO7DEod3eV,PkJq5Ztc6eJOifIU29zIyxMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/pDKrxK2EzMikiMdUO7DEod3eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/08/18,17:50:50,Eastern Time (US & Canada),Chocolate & Candy,Chocolates,1.0,"","","",$1.50,$0.00,$1.50,$0.00,lR2nULjhCHNbgzmDhaF0mI3eV,q9YznaZaPZNsUpjrtSLC2yMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/lR2nULjhCHNbgzmDhaF0mI3eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",A7PZYQNSPS252MDQGTYGW4GKA0,Christopher Mckerracher,""
04/08/18,17:38:07,Eastern Time (US & Canada),Drinks,Perrier (Glass Bottle),1.0,Regular Price,"","",$1.50,$0.00,$1.50,$0.00,3UX1waGynS4TzYauZFpkn2meV,XCwyOHvJsPQmg6BAOcNJLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/3UX1waGynS4TzYauZFpkn2meV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/08/18,17:11:19,Eastern Time (US & Canada),Drinks,Perrier (Glass Bottle),1.0,Regular Price,"","",$1.50,$0.00,$1.50,$0.00,P8b06eBlhBXtKhtjRYvpilleV,hEHHAtHkRLCtegTtKa49zxMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/P8b06eBlhBXtKhtjRYvpilleV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",8HJJYP2RN53XPP5JBB3TK8MDG0,"",""
04/08/18,16:30:37,Eastern Time (US & Canada),Chocolate & Candy,Chocolates,1.0,"","","",$1.50,$0.00,$1.50,$0.00,bCj8w8h6gqvbPnG7Vx3Yl8keV,u8lcku8T1eSGjHHUuHeZAuMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/bCj8w8h6gqvbPnG7Vx3Yl8keV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/08/18,14:01:26,Eastern Time (US & Canada),Drinks,Pop,2.0,"Classic, 355ml","","",$2.00,$0.00,$2.00,$0.00,RVhbzarNeSj7wXVPUe5Ax5feV,XmQxoafopCBPYiRNiBIcKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/RVhbzarNeSj7wXVPUe5Ax5feV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/08/18,11:20:14,Eastern Time (US & Canada),Chocolate & Candy,Pocky,1.0,Chocolate,"","",$2.00,$0.00,$2.00,$0.00,tJQ1FcH5RwvGzJDcYEAi7UgeV,9fbp0Z0yGF5J5eqFVqgXLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/tJQ1FcH5RwvGzJDcYEAi7UgeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,22:58:25,Eastern Time (US & Canada),Drinks,Coco Water,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.00,TqnLEMlNJwMlfUbSiqnSA3reV,74036A0PIIwf4RGUmoFsKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/TqnLEMlNJwMlfUbSiqnSA3reV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,22:03:09,Eastern Time (US & Canada),Drinks,Jarritos,2.0,Mango,"","",$4.00,$0.00,$4.00,$0.00,DsUlbOVorX3tl0NL6FIu0IueV,NXswStL4fNFaEynnpUtXrsMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/DsUlbOVorX3tl0NL6FIu0IueV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,21:03:37,Eastern Time (US & Canada),None,Gum,4.0,Regular Price,"","",$5.00,$0.00,$5.00,$0.00,xLk3THseU6hA78E1yvGxLJyeV,r8OVSXuiHs1aw3xqcJ3PLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/xLk3THseU6hA78E1yvGxLJyeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,21:03:37,Eastern Time (US & Canada),Snacks,Nature Valley,3.0,Regular,"","",$3.00,$0.00,$3.00,$0.00,xLk3THseU6hA78E1yvGxLJyeV,r8OVSXuiHs1aw3xqcJ3PLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/xLk3THseU6hA78E1yvGxLJyeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,21:03:37,Eastern Time (US & Canada),Drinks,Coco Water,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.00,xLk3THseU6hA78E1yvGxLJyeV,r8OVSXuiHs1aw3xqcJ3PLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/xLk3THseU6hA78E1yvGxLJyeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,19:49:22,Eastern Time (US & Canada),Snacks,Chips,1.0,"","","",$1.00,$0.00,$1.00,$0.00,hTIxlJOyFmAdnvS5OdaxGexeV,DO36VSA7uRmDsHIG6lyULQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/hTIxlJOyFmAdnvS5OdaxGexeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,19:35:54,Eastern Time (US & Canada),Chocolate & Candy,Chocolates,1.0,"","","",$1.50,$0.00,$1.50,$0.00,ZNrpOqZ5z8hdZ81heA2xml4eV,97V32mDtPJ3OeLwizpWMLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/ZNrpOqZ5z8hdZ81heA2xml4eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,19:30:44,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,X6kUrmgCSbsGUWhiAe6TEvAfV,NH5WNS0rmmHK2jRbEmoyJQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/X6kUrmgCSbsGUWhiAe6TEvAfV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,19:30:44,Eastern Time (US & Canada),Snacks,Chips,1.0,"","","",$1.00,$0.00,$1.00,$0.00,X6kUrmgCSbsGUWhiAe6TEvAfV,NH5WNS0rmmHK2jRbEmoyJQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/X6kUrmgCSbsGUWhiAe6TEvAfV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,19:27:43,Eastern Time (US & Canada),Snacks,Chips,1.0,"","","",$1.00,$0.00,$1.00,$0.00,BRLpSPH4VhOpbDECkcoweipeV,pPGsqZgKuNd94ivJbxcZKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/BRLpSPH4VhOpbDECkcoweipeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,18:14:27,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,pPQLPBkPaHInT6l6Zo8MjPveV,FdUZNNhqTOBQXmvKu9lALQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/pPQLPBkPaHInT6l6Zo8MjPveV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,17:34:51,Eastern Time (US & Canada),Snacks,Chips,1.0,"","","",$1.00,$0.00,$1.00,$0.00,tpiQa4PXiJLuirmhApxiTI2eV,t5iOzqef5XKdj2fHtci2KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/tpiQa4PXiJLuirmhApxiTI2eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,16:26:16,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,FRqXHcwqIodyuREd2JD67qmeV,Np8fVao25xWcUYFfPUUVLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/FRqXHcwqIodyuREd2JD67qmeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,10:07:06,Eastern Time (US & Canada),Chocolate & Candy,Skittles,1.0,Regular,"","",$1.50,$0.00,$1.50,$0.00,BlvCi8fqj5IFTGLtKyH0v7neV,ZmFeN7lCJQHweQZ96jCB0xMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/BlvCi8fqj5IFTGLtKyH0v7neV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,01:23:02,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,ZPElusKpgBQCVTst5TQ5SJueV,qVW7exGQccnsEAzpDmpF7sMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/ZPElusKpgBQCVTst5TQ5SJueV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",CA9FGV5ZQS224Q7YV4SCB3QCKM,"",""
04/07/18,01:11:53,Eastern Time (US & Canada),Snacks,Protein ,6.0,Regular,"","",$13.50,$0.00,$13.50,$0.00,Tw4KAUPLZqnzYA36imFmVB1eV,zQyEvPxci6mesFyqlYDoYtMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/Tw4KAUPLZqnzYA36imFmVB1eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",CA9FGV5ZQS224Q7YV4SCB3QCKM,"",""
04/07/18,01:11:01,Eastern Time (US & Canada),Snacks,Chips,1.0,"","","",$1.00,$0.00,$1.00,$0.00,dztrvA7brqrJ1ZUaDHRWBqjeV,fuud7asnvKKF8ae3mIgbKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/dztrvA7brqrJ1ZUaDHRWBqjeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/07/18,00:48:45,Eastern Time (US & Canada),Drinks,Perrier (Glass Bottle),1.0,Regular Price,"","",$1.50,$0.00,$1.50,$0.00,RTuyr804N7k8Xkd3Bzj2JsxeV,Ju7DaerrJtzJO6gLuC8ydxMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/RTuyr804N7k8Xkd3Bzj2JsxeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",J91W6KEQV97WYW3NTWAEZ5GEX8,Yan Cheng,""
04/07/18,00:48:45,Eastern Time (US & Canada),Drinks,Coco Water,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.00,RTuyr804N7k8Xkd3Bzj2JsxeV,Ju7DaerrJtzJO6gLuC8ydxMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/RTuyr804N7k8Xkd3Bzj2JsxeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",J91W6KEQV97WYW3NTWAEZ5GEX8,Yan Cheng,""
04/06/18,22:59:23,Eastern Time (US & Canada),Drinks,Jarritos,1.0,Mango,"","",$2.00,$0.00,$2.00,$0.00,xBB8nUIFWcYIEsfVOpHJ6U9eV,DGdDv8N3UVHlHl8EF26dKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/xBB8nUIFWcYIEsfVOpHJ6U9eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/06/18,22:48:08,Eastern Time (US & Canada),Drinks,Perrier (Glass Bottle),1.0,Regular Price,"","",$1.50,$0.00,$1.50,$0.00,Jn4hnmi5PnAFOKNrWlobORheV,JDgIAMeQK1mjKwo5q4YGLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/Jn4hnmi5PnAFOKNrWlobORheV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
04/06/18,22:37:30,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,lxkCWHGnKm2DY3mv2WR1GUneV,pKV3KVxu4iBzMpxSVuGwvyMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/lxkCWHGnKm2DY3mv2WR1GUneV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
