Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Details,Event Type,Location,Dining Option,Customer ID,Customer Name,Customer Reference ID
01/17/18,22:11:15,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,DgmvCOh7a1Wg4M7SbkwIhpneV,Zpf2PSMBWkjsPm9vWKeOKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/DgmvCOh7a1Wg4M7SbkwIhpneV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/17/18,22:11:15,Eastern Time (US & Canada),Drinks,Juice Box,1.0,Regular,"","",$0.75,$0.00,$0.75,$0.00,DgmvCOh7a1Wg4M7SbkwIhpneV,Zpf2PSMBWkjsPm9vWKeOKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/DgmvCOh7a1Wg4M7SbkwIhpneV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/17/18,22:03:18,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Chocolate Chip,"","",$1.00,$0.00,$1.00,$0.00,NLZLU0ANi9Q4TvO6jC1pQ40eV,JHgdxR9RdNaKSD8oY2j3JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/NLZLU0ANi9Q4TvO6jC1pQ40eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/17/18,21:41:08,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate,"","",$0.50,$0.00,$0.50,$0.00,7KZlOAfV7L11m5wbjxMOdD8eV,FzbBCPmdp4FwtgjQjgMxJQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/7KZlOAfV7L11m5wbjxMOdD8eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/17/18,16:00:46,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate,"","",$0.50,$0.00,$0.50,$0.00,FZckakQLs1JMIFBZaso26A8eV,7mdQ0DLuAuzUbwr7dzO8JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/FZckakQLs1JMIFBZaso26A8eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/17/18,15:10:47,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,lXPSWMj8seYci4iY66gZNfyeV,eDcBEXK08FVFWQoHdqqKzxMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/lXPSWMj8seYci4iY66gZNfyeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/17/18,14:59:25,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,3mQ7RRNYEMOdvesbx43l82veV,N3F45wvsDj2FwWK4OMEZLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/3mQ7RRNYEMOdvesbx43l82veV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/17/18,14:07:30,Eastern Time (US & Canada),Drinks,Perrier (Glass Bottle),1.0,Regular Price,"","",$1.50,$0.00,$1.50,$0.00,72NEYNLCRML2a62eqMG3lexeV,jS9kpxpaWybCUAnGVtxCKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/72NEYNLCRML2a62eqMG3lexeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/17/18,14:07:30,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate,"","",$0.50,$0.00,$0.50,$0.00,72NEYNLCRML2a62eqMG3lexeV,jS9kpxpaWybCUAnGVtxCKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/72NEYNLCRML2a62eqMG3lexeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/17/18,14:07:30,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,72NEYNLCRML2a62eqMG3lexeV,jS9kpxpaWybCUAnGVtxCKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/72NEYNLCRML2a62eqMG3lexeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/17/18,13:57:09,Eastern Time (US & Canada),Drinks,Pop,1.0,"Diet, 355ml","","",$1.00,$0.00,$1.00,$0.00,X8R2rXcmPNXkKSjJtCMfrileV,hzOWqj38nVi5EHp0Ine7KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/X8R2rXcmPNXkKSjJtCMfrileV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/17/18,13:57:09,Eastern Time (US & Canada),Chocolate & Candy,Chocolates,1.0,"","","",$1.50,$0.00,$1.50,$0.00,X8R2rXcmPNXkKSjJtCMfrileV,hzOWqj38nVi5EHp0Ine7KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/X8R2rXcmPNXkKSjJtCMfrileV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/17/18,13:57:09,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate,"","",$0.50,$0.00,$0.50,$0.00,X8R2rXcmPNXkKSjJtCMfrileV,hzOWqj38nVi5EHp0Ine7KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/X8R2rXcmPNXkKSjJtCMfrileV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/16/18,21:11:04,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,rUkoZxduVpfxpcwWExtrCw5eV,ZlDzMkbNx24js2qF0tDDLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/rUkoZxduVpfxpcwWExtrCw5eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/16/18,19:18:04,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,VByFjr5886E22vfHhuqZlsteV,vqewjyD89EEfu5icmK1aLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/VByFjr5886E22vfHhuqZlsteV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/16/18,17:03:17,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,B5L7kPgLW6FWqiTCf0YWyQzeV,D6rjwxwZb4AWPAjYEa29KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/B5L7kPgLW6FWqiTCf0YWyQzeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/16/18,16:16:23,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Chocolate Chip,"","",$1.00,$0.00,$1.00,$0.00,LKpXSMgQho0tW83DtQRXRUoeV,uvwOLTgCpCvxJsEuycw03zMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/LKpXSMgQho0tW83DtQRXRUoeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/16/18,16:16:23,Eastern Time (US & Canada),Snacks,Chips,2.0,"","","",$2.00,$0.00,$2.00,$0.00,LKpXSMgQho0tW83DtQRXRUoeV,uvwOLTgCpCvxJsEuycw03zMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/LKpXSMgQho0tW83DtQRXRUoeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/16/18,16:16:23,Eastern Time (US & Canada),Drinks,Jarritos ,1.0,Mango,"","",$2.00,$0.00,$2.00,$0.00,LKpXSMgQho0tW83DtQRXRUoeV,uvwOLTgCpCvxJsEuycw03zMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/LKpXSMgQho0tW83DtQRXRUoeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/16/18,16:15:22,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Chocolate Chip,"","",$1.00,$0.00,$1.00,$0.00,V9cFGEij4bDOceyo5s2e5RveV,lha7NEKnIbW1cbusAbXsKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/V9cFGEij4bDOceyo5s2e5RveV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/16/18,16:07:42,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,xT0DuvU55juEfktxDoS7EG0eV,ZtHbSV7L32X0qj6VYJxCKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/xT0DuvU55juEfktxDoS7EG0eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/15/18,21:21:49,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,TqNGoqWKkzNy2B4lLswroseeV,CDfkwYoI9KxDYglWkbUr5zMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/TqNGoqWKkzNy2B4lLswroseeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/15/18,17:05:11,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,z8OsfICa51eORPcdDsF80BueV,HEFi8aM5jauikKEOcTv3KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/z8OsfICa51eORPcdDsF80BueV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/15/18,16:56:17,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,nczVLqG2ee2xonHZVt4tpLweV,X47gHeH2XhrsdzViK1PVLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/nczVLqG2ee2xonHZVt4tpLweV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/15/18,16:47:09,Eastern Time (US & Canada),Drinks,Perrier (Glass Bottle),1.0,Regular Price,"","",$1.50,$0.00,$1.50,$0.00,pB5HRbndNs4dOOXkYkzZZRneV,XeyizqwCpjI2CN8t3jckLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/pB5HRbndNs4dOOXkYkzZZRneV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/15/18,16:47:09,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate,"","",$0.50,$0.00,$0.50,$0.00,pB5HRbndNs4dOOXkYkzZZRneV,XeyizqwCpjI2CN8t3jckLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/pB5HRbndNs4dOOXkYkzZZRneV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/15/18,15:50:40,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,Hmw55o9oaE6ttz9t6Snl9N3eV,ZXwZ8BbQardBD4hLc8S2JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/Hmw55o9oaE6ttz9t6Snl9N3eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/15/18,15:50:40,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,Hmw55o9oaE6ttz9t6Snl9N3eV,ZXwZ8BbQardBD4hLc8S2JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/Hmw55o9oaE6ttz9t6Snl9N3eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/15/18,14:57:01,Eastern Time (US & Canada),Chocolate & Candy,Skittles,1.0,Regular,"","",$1.50,$0.00,$1.50,$0.00,l16UOzTTUhdmouLbtvsSU89eV,QtF3WrptTCT7OFyH8qJjQvMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/l16UOzTTUhdmouLbtvsSU89eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/15/18,14:57:01,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,l16UOzTTUhdmouLbtvsSU89eV,QtF3WrptTCT7OFyH8qJjQvMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/l16UOzTTUhdmouLbtvsSU89eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/14/18,16:39:47,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,ZTMiz0OKWyvdlxAdakCO0K5eV,XoZ7DEWTBjcFXrGVyTrhLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/ZTMiz0OKWyvdlxAdakCO0K5eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/12/18,17:29:25,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Chocolate Chip,"","",$1.00,$0.00,$1.00,$0.00,pfGWDaMsey8mzDDLBCqFUA1eV,pnczr3l7KghzFNat8bpCKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/pfGWDaMsey8mzDDLBCqFUA1eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/12/18,17:14:30,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,tzjySxmi5ejBq2OzVQuzh5seV,XgBXWs02Yvt8DwgudOCgKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/tzjySxmi5ejBq2OzVQuzh5seV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/12/18,17:14:30,Eastern Time (US & Canada),Drinks,Coco Water,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.00,tzjySxmi5ejBq2OzVQuzh5seV,XgBXWs02Yvt8DwgudOCgKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/tzjySxmi5ejBq2OzVQuzh5seV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/12/18,13:18:53,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,HCeFJlB0NroqA65DM1WwicteV,j8eYoFrYsdAN1yDdHmoxJQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/HCeFJlB0NroqA65DM1WwicteV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/12/18,12:27:42,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,3e0xY6EybspqQjoOJKGiMw4eV,pja1iK3wub1CWUbmneA1KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/3e0xY6EybspqQjoOJKGiMw4eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/11/18,17:58:23,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,V3P8unlUJYnzonPCP2NDc09eV,dTHiy5TzrH1TzDp4YMMLKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/V3P8unlUJYnzonPCP2NDc09eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/11/18,17:41:45,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,PsJBBvQu1xbfgVwvd5TaFQweV,PwLJNbYipE3VexfAXWZcLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/PsJBBvQu1xbfgVwvd5TaFQweV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/11/18,17:21:37,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,72j17ZvXuO2Vr32uRAtN8IreV,J3KUkd6o5NlpkgpnG450JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/72j17ZvXuO2Vr32uRAtN8IreV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/11/18,16:26:23,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,f2SpdIYg3yYAjsCKSVz3y2zeV,NzBVWpm1QLPhCGy2fnpxKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/f2SpdIYg3yYAjsCKSVz3y2zeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/11/18,16:07:17,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,XKIwAz7HVupqXk3LQtshYKieV,fsFNf9ZKjkiglEgu5rDdLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/XKIwAz7HVupqXk3LQtshYKieV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/11/18,16:07:17,Eastern Time (US & Canada),Chocolate & Candy,Tootsie Roll,1.0,Regular,"","",$0.25,$0.00,$0.25,$0.00,XKIwAz7HVupqXk3LQtshYKieV,fsFNf9ZKjkiglEgu5rDdLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/XKIwAz7HVupqXk3LQtshYKieV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/11/18,15:49:09,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,t5KsckcsGwz2cGAlydOLTr8eV,NdOFm6FfWm2b77pY3TavJQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/t5KsckcsGwz2cGAlydOLTr8eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/10/18,17:50:59,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,rEEWMYdf5LGpQO4WOGEnujoeV,ZP8XnlDVOu6GHw8RCRoRKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/rEEWMYdf5LGpQO4WOGEnujoeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/10/18,17:16:08,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,5v07TMpxgFoet8xITijgIAfeV,wM0XWQNzd7hCjPOVQdpu9yMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/5v07TMpxgFoet8xITijgIAfeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"",P40MXFDR8D7AJMQGQMHQ5FQQXG,Tasawar Sattar,""
01/10/18,15:29:21,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,L4KsuSsacrjlSeJdZopRmZ2eV,hTwl7el1Tp3bhvkisGd5JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/L4KsuSsacrjlSeJdZopRmZ2eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/10/18,15:12:43,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,HmYZHQpBXeqbPsQRxIwb401eV,R9VJoBVZFHry8jNzlf58JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/HmYZHQpBXeqbPsQRxIwb401eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/10/18,15:12:43,Eastern Time (US & Canada),Drinks,Pop,1.0,"Classic, 355ml","","",$1.00,$0.00,$1.00,$0.00,HmYZHQpBXeqbPsQRxIwb401eV,R9VJoBVZFHry8jNzlf58JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/HmYZHQpBXeqbPsQRxIwb401eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/10/18,15:12:43,Eastern Time (US & Canada),Drinks,Coco Water,1.0,Regular,"","",$2.00,$0.00,$2.00,$0.00,HmYZHQpBXeqbPsQRxIwb401eV,R9VJoBVZFHry8jNzlf58JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/HmYZHQpBXeqbPsQRxIwb401eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/09/18,17:04:33,Eastern Time (US & Canada),Drinks,Arizona,1.0,"Regular Price, 500ml","","",$1.25,$0.00,$1.25,$0.00,RtprQiEqexi2JlSIbTJLkhpeV,rYYze3nhRQG7Ys10DyyxKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/RtprQiEqexi2JlSIbTJLkhpeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/09/18,17:04:33,Eastern Time (US & Canada),Snacks,Chips,1.0,"","","",$1.00,$0.00,$1.00,$0.00,RtprQiEqexi2JlSIbTJLkhpeV,rYYze3nhRQG7Ys10DyyxKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/RtprQiEqexi2JlSIbTJLkhpeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/09/18,17:04:33,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,RtprQiEqexi2JlSIbTJLkhpeV,rYYze3nhRQG7Ys10DyyxKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/RtprQiEqexi2JlSIbTJLkhpeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/09/18,16:46:08,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,TuJNFwxBQanX5KwO6uCAfSqeV,ZFJ2MQ6oVw6T664yJs1uKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/TuJNFwxBQanX5KwO6uCAfSqeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/09/18,16:25:42,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,5pdVzXf4XyEvHNfA0vLW2imeV,w2QKtCg7yZuH0lmKjHNSPyMF,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/5pdVzXf4XyEvHNfA0vLW2imeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/08/18,19:10:52,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,PqKuJ2XbU6byGhXeqxmp46reV,lXTuzMlLOIWlfeBQ9h0zJQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/PqKuJ2XbU6byGhXeqxmp46reV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/08/18,17:21:02,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Chocolate Chip,"","",$1.00,$0.00,$1.00,$0.00,tbvqi2kpo1LI9s5Hl7KuWbweV,XWaOG66qXCTR3qWLa5mDLQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/tbvqi2kpo1LI9s5Hl7KuWbweV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/08/18,15:56:41,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Chocolate Chip,"","",$1.00,$0.00,$1.00,$0.00,zWTg5LCbKRFc9JlSXJSzeOueV,dF2dM8WwEN90VG0k6R4YKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/zWTg5LCbKRFc9JlSXJSzeOueV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/08/18,12:51:53,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,4.0,Chocolate Chip,"","",$2.00,$0.00,$2.00,$0.00,Dedpv5ZtzYyqjp6TDvOMVQzeV,nsh83hBsZkxUHPL6bvs2JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/Dedpv5ZtzYyqjp6TDvOMVQzeV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/05/18,17:11:15,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,lnhH60epLJUm40w5J6DmMLneV,Z5PoiiXHXtnozWlkOFbwKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/lnhH60epLJUm40w5J6DmMLneV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/05/18,17:10:58,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Vanilla,"","",$1.00,$0.00,$1.00,$0.00,NLzSnfK2HMwpzLLimQwaiDteV,9V0c40lBGHbJ5V5U4cx7KQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/NLzSnfK2HMwpzLLimQwaiDteV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/05/18,17:04:28,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,2.0,Chocolate Chip,"","",$1.00,$0.00,$1.00,$0.00,rAWwujKcVrClzMX57E3QA3neV,Pi4HnlnvnRGTkTgOCcGpKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/rAWwujKcVrClzMX57E3QA3neV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/05/18,12:43:38,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,P2EQjVPEbDLWQoO9TOfiwIAfV,h1P6Oq2DlEuTwTSPRfEwJQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/P2EQjVPEbDLWQoO9TOfiwIAfV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/04/18,18:43:39,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,J7mXfZ4IbJ9xg5N95KZyPr9eV,1ztGDm01h1CDcLvrmJBPKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/J7mXfZ4IbJ9xg5N95KZyPr9eV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/04/18,15:29:43,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Vanilla,"","",$0.50,$0.00,$0.50,$0.00,364up0podylagj0nmwoYNqseV,1x4mGhwMJF5L9KVCXEzCKQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/364up0podylagj0nmwoYNqseV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
01/04/18,15:16:23,Eastern Time (US & Canada),Snacks,Ice Cream Sandwich,1.0,Chocolate Chip,"","",$0.50,$0.00,$0.50,$0.00,xBL5pZzWPKyX3LullC3sHaieV,pJratORXORZjtR8vnK05JQB,CSSU's iPad,"",http://squareup.com/dashboard/sales/transactions/xBL5pZzWPKyX3LullC3sHaieV/by-unit/4YJMFSNQWK476,Payment,CSSU (charity),"","","",""
